"gid"|"categoria"|"nome"|"citta"|"indirizzo"|"numero"|"cap"|"fonte"|"note"|"pubblicabile"|"verificato"|"datains"|"utenins"|"datamod"|"utenmod"|"dataver"|"utenver"|"geom"|"distanza_minima"|"comune_ist"|"comune_nom"
"11132"|"slot"|"EA190196175H"|"NICHELINO (TO)"|"VIA XXV APRILE 144, NICHELINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000CCDD96142AF71741740B3C3D3B035341"|"500"|"001164"|"Nichelino"
"11133"|"slot"|"EA190042291R"|"TORINO (TO)"|"STRADA DELLE CACCE 78/B, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000D8BA1043B4F717414C68A27BC6045341"|"500"|"001272"|"TORINO"
"11134"|"slot"|"EA190033809A"|"TORINO (TO)"|"VIA BEAULARD 37/B, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000018554B8766F91741D20F8C65E80A5341"|"500"|"001272"|"TORINO"
"11135"|"slot"|"EA190164742U"|"TORINO (TO)"|"VIA SAN MARINO 108/C, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000013DF703D76F817419B6BFEC56A075341"|"500"|"001272"|"TORINO"
"11137"|"slot"|"EA190181731S"|"TORINO (TO)"|"VIA SANREMO 37, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008DC93D19C3F7174135436488C7065341"|"500"|"001272"|"TORINO"
"11138"|"slot"|"EA190081521A"|"SAN MAURIZIO CANAVESE (TO)"|"VIA FATEBENEFRATELLI 102, SAN MAURIZIO CANAVESE (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000054F04608ACFC1741DB03C759FD185341"|"500"|"001248"|"San Maurizio Canavese"
"11139"|"slot"|"EA680023659R"|"BEINETTE (CN)"|"VIA MARTIRI 55, BEINETTE (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000B2D8C8A585E4174191CFFA176EBE5241"|"300"|"004016"|"Beinette"
"11140"|"slot"|"EA190078287A"|"TORINO (TO)"|"CORSO TRAPANI 116, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000674B6FB15AF81741B1DAC2AA5B0A5341"|"500"|"001272"|"TORINO"
"11141"|"slot"|"EA190071811R"|"TORINO (TO)"|"CORSO UNIONE SOVIETICA 403, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000BAAECD6131F717410FA4232AA7055341"|"500"|"001272"|"TORINO"
"11142"|"slot"|"EA190090549A"|"TORINO (TO)"|"VIA N. BIANCHI 12/C, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000C56F4D7AF4F81741CC03743BE80B5341"|"500"|"001272"|"TORINO"
"11143"|"slot"|"EA190159325A"|"TORINO (TO)"|"CORSO VIA MONTEGRAPPA 53/A, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A18722D7F4F81741EA00E856BE0B5341"|"500"|"001272"|"TORINO"
"11144"|"slot"|"EA190082327A"|"TORINO (TO)"|"VIA BORGONE 13, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000B33A2016D6F71741EC80886E070B5341"|"500"|"001272"|"TORINO"
"11145"|"slot"|"EA190173813R"|"TORINO (TO)"|"CORSO SEBASTOPOLI 239/a, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00009E3223B11FF7174115F2EF493D085341"|"500"|"001272"|"TORINO"
"11146"|"slot"|"EA190012728A"|"TORINO (TO)"|"VIA DON GRIOLI 11/A, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000AF99927015F7174142E8E15B04075341"|"500"|"001272"|"TORINO"
"11147"|"slot"|"EA190117114A"|"TORINO (TO)"|"VIA DON GRIOLI 9/C, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000F590B68642F717414954BE480A075341"|"500"|"001272"|"TORINO"
"11148"|"slot"|"EA190128007A"|"TORINO (TO)"|"VIA SALBERTRAND 50/D, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000085D8E379FF7174147541A08B40B5341"|"500"|"001272"|"TORINO"
"11149"|"slot"|"EA190121084S"|"TORINO (TO)"|"CORSO TRAPANI 146, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000C0A93D8E31F7174115064D2B1C0A5341"|"500"|"001272"|"TORINO"
"11150"|"slot"|"EA190000150A"|"TORINO (TO)"|"VIA VIBERTI 13A, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00005C0A4A4B47F717416AA1E81F680A5341"|"500"|"001272"|"TORINO"
"11151"|"slot"|"EA190076840T"|"TORINO (TO)"|"VIA BARLETTA 123/125, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000B3E38BF304F717410C8CA5E777085341"|"500"|"001272"|"TORINO"
"11152"|"slot"|"EA190055433S"|"TORINO (TO)"|"CORSO SEBASTOPOLI 247, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008319CB8939F61741489A679D42085341"|"500"|"001272"|"TORINO"
"11153"|"slot"|"EA190034801I"|"TORINO (TO)"|"VIA BASSANO 28, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000F0BE00337CF617410D6F3A07D3085341"|"500"|"001272"|"TORINO"
"11154"|"slot"|"EA190088348A"|"LOMBRIASCO (TO)"|"VIA CESARE PONTE 31, LOMBRIASCO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000B69A04265EF017418BCA1543CBF15241"|"300"|"001136"|"Lombriasco"
"11155"|"slot"|"EA190073247Y"|"NICHELINO (TO)"|"PIAZZA ALDO MORO 50, NICHELINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000068A7FA07F2F417418FBEF5D288025341"|"500"|"001164"|"Nichelino"
"11156"|"slot"|"EA190076278A"|"TORINO (TO)"|"VIA SANT'ANTONINO 21, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000C8E780F358F617414DE86F150D0B5341"|"500"|"001272"|"TORINO"
"11159"|"slot"|"EA190066760A"|"TORINO (TO)"|"CORSO FRANCIA 209/D, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008EC0BBB8EDF61741E378CF5F2F0B5341"|"500"|"001272"|"TORINO"
"11160"|"slot"|"EA190042363V"|"TORINO (TO)"|"CORSO CINCINNATO 168/D, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008C388D6B5D0218416F4E3B1BE10D5341"|"500"|"001272"|"TORINO"
"11161"|"slot"|"EA190151340A"|"TORINO (TO)"|"VIA PIETRINO BELLI 37/B, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000026376651F2011841A7A9063BCF0B5341"|"500"|"001272"|"TORINO"
"11162"|"slot"|"EA190047246R"|"TORINO (TO)"|"CORSO RACCONIGI 126, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00000B4A35F87C011841C9203DE6F4095341"|"500"|"001272"|"TORINO"
"11163"|"slot"|"EA190122883S"|"TORINO (TO)"|"VIA PELLICE ANG. VIA FREJUS 85, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00005547A00CB7011841BEEFB636A90A5341"|"500"|"001272"|"TORINO"
"11164"|"slot"|"EA190181354M"|"TORINO (TO)"|"VIA SAN MARINO 50, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000C4CC27854E00184155141F4D2C075341"|"500"|"001272"|"TORINO"
"11165"|"slot"|"EA190073839S"|"NICHELINO (TO)"|"VIA TORINO 214, NICHELINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00004FAD959D02FF1741FF8EDDC84D025341"|"500"|"001164"|"Nichelino"
"11166"|"slot"|"EA190035763S"|"NICHELINO (TO)"|"VIA JUVARRA 42/B, NICHELINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000022DE3F982FFF1741BD330D63EC025341"|"500"|"001164"|"Nichelino"
"11167"|"slot"|"EA190123174S"|"TORINO (TO)"|"VIA TRIPOLI 104, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000070D4537CA8001841D012E2BEBE075341"|"500"|"001272"|"TORINO"
"11169"|"slot"|"EA190042302R"|"TORINO (TO)"|"CORSO AGNELLI 101, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000EF79AF600200184166E4C93CED065341"|"500"|"001272"|"TORINO"
"11170"|"slot"|"EA190008685R"|"TORINO (TO)"|"VIA POLLENZO 37, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000019989E9EF70018416F97132DDE095341"|"500"|"001272"|"TORINO"
"11171"|"slot"|"EA190097635R"|"TORINO (TO)"|"CORSO ROSSELLI 168/B, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000E5CD617BCC001841E590791F1B095341"|"500"|"001272"|"TORINO"
"11172"|"slot"|"EA190089711R"|"VENARIA REALE (TO)"|"VIA AMATI 25, VENARIA REALE (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00007C29055161021841E634ADC6B7105341"|"500"|"001292"|"Venaria Reale"
"11173"|"slot"|"EA190054678S"|"TORINO (TO)"|"VIA BARLETTA 64/8, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000012ECB930260018419EBE75C033085341"|"500"|"001272"|"TORINO"
"11174"|"slot"|"EA190092805Q"|"TORINO (TO)"|"CORSO TRAIANO 54, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00006E58969483FF17417EAD4BC39E055341"|"500"|"001272"|"TORINO"
"11175"|"slot"|"EA190173106R"|"TORINO (TO)"|"ACCESSO STRADA STRADA ALTESSANO 55a, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000851625DF1002184121C96412FE0E5341"|"500"|"001272"|"TORINO"
"11176"|"slot"|"EA190151395Y"|"TORINO (TO)"|"VIA ZUMAGLIA 64 BIS, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000DF47318FFE0018410A6BB875E50B5341"|"500"|"001272"|"TORINO"
"11177"|"slot"|"EA190165300O"|"TORINO (TO)"|"VIA BOSTON 13/C, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002270A079C6FF17418AFBEC1C51075341"|"500"|"001272"|"TORINO"
"11178"|"slot"|"EA190075074D"|"TORINO (TO)"|"CORSO TRAIANO 49, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000DCEDA7E85FFF1741BA50D537B0055341"|"500"|"001272"|"TORINO"
"11179"|"slot"|"EA190079684S"|"TORINO (TO)"|"CORSO COSENZA 26/B, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002CB19D8DB3FF17410C9D124AC6065341"|"500"|"001272"|"TORINO"
"11180"|"slot"|"EA190128100K"|"TORINO (TO)"|"CORSO CINCINNATO 158/A, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000F8E095E449011841E586A516D50D5341"|"500"|"001272"|"TORINO"
"11182"|"slot"|"EA190081608R"|"TORINO (TO)"|"VIA ZUMAGLIA 46, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000EA6945BBE00018419F0917D2B60B5341"|"500"|"001272"|"TORINO"
"11183"|"slot"|"EA190050068B"|"TORINO (TO)"|"CORSO TRAIANO 52/D, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000AF453C2650FF174189708EEDA0055341"|"500"|"001272"|"TORINO"
"11184"|"slot"|"EA190182599R"|"TORINO (TO)"|"CORSO ORBASSANO 169E, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00005C38967089FF1741CEB31170E4075341"|"500"|"001272"|"TORINO"
"11185"|"slot"|"EA190039872A"|"NICHELINO (TO)"|"VIA PONCHIELLI 19, NICHELINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000EA0CE4BF3BFE174149C06596FC025341"|"500"|"001164"|"Nichelino"
"11186"|"slot"|"EA190047139A"|"TORINO (TO)"|"VIA TRIPOLI 128, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00001D1FB99578FF1741B6D7143A8F075341"|"500"|"001272"|"TORINO"
"11187"|"slot"|"EA190131440A"|"TORINO (TO)"|"VIA FREJUS 93, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000C492EA8A4D001841D7C52D7BA90A5341"|"500"|"001272"|"TORINO"
"11188"|"slot"|"EA190171530A"|"TORINO (TO)"|"VIA BUENOS AIRES 40, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000CA75133CF8FE17410B41B7D201075341"|"500"|"001272"|"TORINO"
"11189"|"slot"|"EA190064170R"|"TORINO (TO)"|"CORSO LECCE 1, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000034386AC7220018414588541F4E0B5341"|"500"|"001272"|"TORINO"
"11190"|"slot"|"EA190161170S"|"TORINO (TO)"|"PIAZZA CARLO MONTANARI 133/E, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000042D5B2CE1AFF1741390785B54C075341"|"500"|"001272"|"TORINO"
"11191"|"slot"|"EA190041703A"|"TORINO (TO)"|"PIAZZA RIVOLI 6/B, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000F218E36B56001841C443D7B4440B5341"|"500"|"001272"|"TORINO"
"11192"|"slot"|"EA190157782R"|"TORINO (TO)"|"CORSO ORBASSANO 179/E, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000E5CAE7EE5DFE174188434747D9075341"|"500"|"001272"|"TORINO"
"11193"|"slot"|"EA190192356A"|"TORINO (TO)"|"CORSO UNIONE SOVIETICA 337/C, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000410A214EFCFD1741FAF91F042F065341"|"500"|"001272"|"TORINO"
"11194"|"slot"|"EA190184155R"|"TORINO (TO)"|"VIA ROMAGNANO 9/A, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000028C19ADFDAFF17412BF7A74B010C5341"|"500"|"001272"|"TORINO"
"11196"|"slot"|"EA190168565R"|"TORINO (TO)"|"VIA PIOBESI 19/8A, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00009DCAF1D176FD174168C84E8E44055341"|"500"|"001272"|"TORINO"
"11197"|"slot"|"EA190092640B"|"TORINO (TO)"|"PIAZZA CHIRONI 1, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00000E4FAF8849FF1741A4715454A60B5341"|"500"|"001272"|"TORINO"
"11198"|"slot"|"EA190115711S"|"TORINO (TO)"|"LARGO FABRIZI 85 / A, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000574D0F1A58FF1741B219370AD20B5341"|"500"|"001272"|"TORINO"
"11199"|"slot"|"EA190194538A"|"TORINO (TO)"|"VIA FREJUS 100/E, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A86EDA081EFF17415E093C70AD0A5341"|"500"|"001272"|"TORINO"
"11200"|"slot"|"EA190066193A"|"TORINO (TO)"|"PIAZZA RIVOLI 11, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000679564FBCCFE1741D39EB6C8320B5341"|"500"|"001272"|"TORINO"
"11201"|"slot"|"EA190167200A"|"TORINO (TO)"|"VIA PASSO BUOLE 173/F, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000495FD8DD9EFD1741E437AC5519065341"|"500"|"001272"|"TORINO"
"11202"|"slot"|"EA190176363R"|"NICHELINO (TO)"|"VIA XXV APRILE 120, NICHELINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00003DC1E88ADEFC1741FF5F6D0A3E035341"|"500"|"001164"|"Nichelino"
"11203"|"slot"|"EA190010125R"|"TORINO (TO)"|"VIA SAN MARINO 67/B, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008B753186FBFD174105A72A0238075341"|"500"|"001272"|"TORINO"
"11204"|"slot"|"EA190092533S"|"CASELLE TORINESE (TO)"|"STRADA CALDANO 2, CASELLE TORINESE (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00009E3CF45A9C0118412D421E4142165341"|"500"|"001063"|"Caselle Torinese"
"11205"|"slot"|"EA190006805A"|"TORINO (TO)"|"VIA MONGINEVRO 93/D, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000E86BAA0855FE1741F7C71F78050A5341"|"500"|"001272"|"TORINO"
"11206"|"slot"|"EA190024803R"|"TORINO (TO)"|"VIA CAPRIOLO 55/A, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000013BC94C88EFE1741749399F98D0A5341"|"500"|"001272"|"TORINO"
"11207"|"slot"|"EA190094923T"|"NICHELINO (TO)"|"VIA STUPINIGI 65, NICHELINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00004619C6188AFC1741A7E8F4C9D6025341"|"500"|"001164"|"Nichelino"
"11208"|"slot"|"EA190019316A"|"TORINO (TO)"|"CORSO PESCHIERA 205/A, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000FA5D659CE5FD17416961ECE5570A5341"|"500"|"001272"|"TORINO"
"11209"|"slot"|"EA190168285G"|"TORINO (TO)"|"VIA MONGINEVRO 84, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000B1900565DEFD1741B29DC4C20B0A5341"|"500"|"001272"|"TORINO"
"11210"|"slot"|"EA190054389S"|"TORINO (TO)"|"CORSO UNIONE SOVIETICA 349, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000BA4FAC24FBFC1741D7194B2C1B065341"|"500"|"001272"|"TORINO"
"11211"|"slot"|"EA190037092R"|"NICHELINO (TO)"|"VIA CIMAROSA 11/13, NICHELINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000C96E02FF32FC1741DF51B1C506035341"|"500"|"001164"|"Nichelino"
"11212"|"slot"|"EA190029170C"|"NICHELINO (TO)"|"VIA TORINO 217, NICHELINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000088C2084A86FB17417514EF8404025341"|"500"|"001164"|"Nichelino"
"11213"|"slot"|"EA190086954S"|"TORINO (TO)"|"VIA MONFALCONE 75/A, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000BD4D894C4DFD1741859868857E085341"|"500"|"001272"|"TORINO"
"11214"|"slot"|"EA190139554A"|"TORINO (TO)"|"VIA DANEO 22/D, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A987A5C1A4FC1741EE247B50D9055341"|"500"|"001272"|"TORINO"
"11215"|"slot"|"EA190078552A"|"TORINO (TO)"|"PIAZZA CHIRONI 8/E, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000FA9ACD2B3DFE174174BB4339BB0B5341"|"500"|"001272"|"TORINO"
"11216"|"slot"|"EA190000301A"|"TORINO (TO)"|"VIA CHIRONI 12, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00009951EC729EFD1741341D2032BB0B5341"|"500"|"001272"|"TORINO"
"11217"|"slot"|"EA190091534D"|"TORINO (TO)"|"VIA GORIZIA 63/C, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000907BFD70EAFC1741CF4335D163085341"|"500"|"001272"|"TORINO"
"11218"|"slot"|"EA190043041R"|"TORINO (TO)"|"CORSO SEBASTOPOLI 210/A, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000F3838A190BFD17416BA0154E18085341"|"500"|"001272"|"TORINO"
"11219"|"slot"|"EA190007949A"|"TORINO (TO)"|"VIA TRIPOLI 167/B, TORINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00004EE5644DD6FC17412AC9D0F318075341"|"500"|"001272"|"TORINO"
